Id,Gloss,start_ms,end_ms,Participant,SourceVideo,SampleVideo,subset
2404,IX1-Q,59950,60010,F15,T2.4-LSE-F15-2-20171017-1.MP4,T2.4-LSE-F15-2-20171017-1.eaf_2404.mp4,val
2408,IX1-Bd,62630,62740,F15,T2.4-LSE-F15-2-20171017-1.MP4,T2.4-LSE-F15-2-20171017-1.eaf_2408.mp4,val
2409,TRABAJO,62800,63110,F15,T2.4-LSE-F15-2-20171017-1.MP4,T2.4-LSE-F15-2-20171017-1.eaf_2409.mp4,val
2410,IX3,63260,63390,F15,T2.4-LSE-F15-2-20171017-1.MP4,T2.4-LSE-F15-2-20171017-1.eaf_2410.mp4,val
2411,IX2,63460,63560,F15,T2.4-LSE-F15-2-20171017-1.MP4,T2.4-LSE-F15-2-20171017-1.eaf_2411.mp4,val
2415,NO,65198,65407,F15,T2.4-LSE-F15-2-20171017-1.MP4,T2.4-LSE-F15-2-20171017-1.eaf_2415.mp4,val
2417,PERSONA,65990,66550,F15,T2.4-LSE-F15-2-20171017-1.MP4,T2.4-LSE-F15-2-20171017-1.eaf_2417.mp4,val
2420,SABER-NO,67684,68170,F15,T2.4-LSE-F15-2-20171017-1.MP4,T2.4-LSE-F15-2-20171017-1.eaf_2420.mp4,val
2424,IX1,69200,69240,F15,T2.4-LSE-F15-2-20171017-1.MP4,T2.4-LSE-F15-2-20171017-1.eaf_2424.mp4,val
2426,IX1,70270,70330,F15,T2.4-LSE-F15-2-20171017-1.MP4,T2.4-LSE-F15-2-20171017-1.eaf_2426.mp4,val
2428,IX1,70838,70931,F15,T2.4-LSE-F15-2-20171017-1.MP4,T2.4-LSE-F15-2-20171017-1.eaf_2428.mp4,val
2429,IX1,71235,71275,F15,T2.4-LSE-F15-2-20171017-1.MP4,T2.4-LSE-F15-2-20171017-1.eaf_2429.mp4,val
2431,IX3,71620,71710,F15,T2.4-LSE-F15-2-20171017-1.MP4,T2.4-LSE-F15-2-20171017-1.eaf_2431.mp4,val
2433,IX1,72700,72760,F15,T2.4-LSE-F15-2-20171017-1.MP4,T2.4-LSE-F15-2-20171017-1.eaf_2433.mp4,val
2434,VER,72810,73120,F15,T2.4-LSE-F15-2-20171017-1.MP4,T2.4-LSE-F15-2-20171017-1.eaf_2434.mp4,val
2436,IX1,73700,73820,F15,T2.4-LSE-F15-2-20171017-1.MP4,T2.4-LSE-F15-2-20171017-1.eaf_2436.mp4,val
2441,IX1-Bd,75486,75554,F15,T2.4-LSE-F15-2-20171017-1.MP4,T2.4-LSE-F15-2-20171017-1.eaf_2441.mp4,val
2442,HABER-NO,75561,76010,F15,T2.4-LSE-F15-2-20171017-1.MP4,T2.4-LSE-F15-2-20171017-1.eaf_2442.mp4,val
2443,BIEN,76145,76425,F15,T2.4-LSE-F15-2-20171017-1.MP4,T2.4-LSE-F15-2-20171017-1.eaf_2443.mp4,val
2445,IX1-Bd,76940,77030,F15,T2.4-LSE-F15-2-20171017-1.MP4,T2.4-LSE-F15-2-20171017-1.eaf_2445.mp4,val
2450,HASTA,78300,78610,F15,T2.4-LSE-F15-2-20171017-1.MP4,T2.4-LSE-F15-2-20171017-1.eaf_2450.mp4,val
2452,YA,79330,79530,F15,T2.4-LSE-F15-2-20171017-1.MP4,T2.4-LSE-F15-2-20171017-1.eaf_2452.mp4,val
2458,IX1,81790,81870,F15,T2.4-LSE-F15-2-20171017-1.MP4,T2.4-LSE-F15-2-20171017-1.eaf_2458.mp4,val
2463,IX1,83770,84010,F15,T2.4-LSE-F15-2-20171017-1.MP4,T2.4-LSE-F15-2-20171017-1.eaf_2463.mp4,val
2467,AHORA,85430,85820,F15,T2.4-LSE-F15-2-20171017-1.MP4,T2.4-LSE-F15-2-20171017-1.eaf_2467.mp4,val
2468,IX3,85950,86020,F15,T2.4-LSE-F15-2-20171017-1.MP4,T2.4-LSE-F15-2-20171017-1.eaf_2468.mp4,val
2470,IXloc ,86710,86830,F15,T2.4-LSE-F15-2-20171017-1.MP4,T2.4-LSE-F15-2-20171017-1.eaf_2470.mp4,val
2474,HIJO,88060,88340,F15,T2.4-LSE-F15-2-20171017-1.MP4,T2.4-LSE-F15-2-20171017-1.eaf_2474.mp4,val
2475,TRES,88350,88560,F15,T2.4-LSE-F15-2-20171017-1.MP4,T2.4-LSE-F15-2-20171017-1.eaf_2475.mp4,val
2477,IX1,89320,89430,F15,T2.4-LSE-F15-2-20171017-1.MP4,T2.4-LSE-F15-2-20171017-1.eaf_2477.mp4,val
2481,TODO,93375,93575,F15,T2.4-LSE-F15-2-20171017-1.MP4,T2.4-LSE-F15-2-20171017-1.eaf_2481.mp4,val
2482,IX1,93980,94080,F15,T2.4-LSE-F15-2-20171017-1.MP4,T2.4-LSE-F15-2-20171017-1.eaf_2482.mp4,val
2485,IX1,95166,95468,F15,T2.4-LSE-F15-2-20171017-1.MP4,T2.4-LSE-F15-2-20171017-1.eaf_2485.mp4,val
2488,IX1,98490,98590,F15,T2.4-LSE-F15-2-20171017-1.MP4,T2.4-LSE-F15-2-20171017-1.eaf_2488.mp4,val
2492,IX1,99915,100035,F15,T2.4-LSE-F15-2-20171017-1.MP4,T2.4-LSE-F15-2-20171017-1.eaf_2492.mp4,val
2494,HABER-NO,100330,100630,F15,T2.4-LSE-F15-2-20171017-1.MP4,T2.4-LSE-F15-2-20171017-1.eaf_2494.mp4,val
2495,IX3,100690,100850,F15,T2.4-LSE-F15-2-20171017-1.MP4,T2.4-LSE-F15-2-20171017-1.eaf_2495.mp4,val
2499,BIEN,102410,102590,F15,T2.4-LSE-F15-2-20171017-1.MP4,T2.4-LSE-F15-2-20171017-1.eaf_2499.mp4,val
2500,IX1,103390,103470,F15,T2.4-LSE-F15-2-20171017-1.MP4,T2.4-LSE-F15-2-20171017-1.eaf_2500.mp4,val
2501,MUCHO,103930,104100,F15,T2.4-LSE-F15-2-20171017-1.MP4,T2.4-LSE-F15-2-20171017-1.eaf_2501.mp4,val
2503,IX1,104710,104790,F15,T2.4-LSE-F15-2-20171017-1.MP4,T2.4-LSE-F15-2-20171017-1.eaf_2503.mp4,val
2507,IX1,107240,107300,F15,T2.4-LSE-F15-2-20171017-1.MP4,T2.4-LSE-F15-2-20171017-1.eaf_2507.mp4,val
2509,IX1,107820,107860,F15,T2.4-LSE-F15-2-20171017-1.MP4,T2.4-LSE-F15-2-20171017-1.eaf_2509.mp4,val
2510,NO,107890,108320,F15,T2.4-LSE-F15-2-20171017-1.MP4,T2.4-LSE-F15-2-20171017-1.eaf_2510.mp4,val
2518,IX1,26505,26585,M03,T2.4-LSE-M03-1-20170914-6.MP4,T2.4-LSE-M03-1-20170914-6.eaf_2518.mp4,train
2526,IX1,32305,32405,M03,T2.4-LSE-M03-1-20170914-6.MP4,T2.4-LSE-M03-1-20170914-6.eaf_2526.mp4,train
2529,IX1,33440,33660,M03,T2.4-LSE-M03-1-20170914-6.MP4,T2.4-LSE-M03-1-20170914-6.eaf_2529.mp4,train
2544,IX1,40730,40890,M03,T2.4-LSE-M03-1-20170914-6.MP4,T2.4-LSE-M03-1-20170914-6.eaf_2544.mp4,train
2547,BIEN,42300,42940,M03,T2.4-LSE-M03-1-20170914-6.MP4,T2.4-LSE-M03-1-20170914-6.eaf_2547.mp4,train
2549,COSAS,43570,44120,M03,T2.4-LSE-M03-1-20170914-6.MP4,T2.4-LSE-M03-1-20170914-6.eaf_2549.mp4,train
2564,QUERER,50360,50520,M03,T2.4-LSE-M03-1-20170914-6.MP4,T2.4-LSE-M03-1-20170914-6.eaf_2564.mp4,train
2566,HASTA,51250,51770,M03,T2.4-LSE-M03-1-20170914-6.MP4,T2.4-LSE-M03-1-20170914-6.eaf_2566.mp4,train
2578,HASTA,57260,57450,M03,T2.4-LSE-M03-1-20170914-6.MP4,T2.4-LSE-M03-1-20170914-6.eaf_2578.mp4,train
2579,AHORA,57490,57640,M03,T2.4-LSE-M03-1-20170914-6.MP4,T2.4-LSE-M03-1-20170914-6.eaf_2579.mp4,train
2585,AMIGO,60473,60644,M03,T2.4-LSE-M03-1-20170914-6.MP4,T2.4-LSE-M03-1-20170914-6.eaf_2585.mp4,train
2586,SORDO,60765,61195,M03,T2.4-LSE-M03-1-20170914-6.MP4,T2.4-LSE-M03-1-20170914-6.eaf_2586.mp4,train
2589,IX1,61780,61890,M03,T2.4-LSE-M03-1-20170914-6.MP4,T2.4-LSE-M03-1-20170914-6.eaf_2589.mp4,train
2593,IX1,62880,63000,M03,T2.4-LSE-M03-1-20170914-6.MP4,T2.4-LSE-M03-1-20170914-6.eaf_2593.mp4,train
2600,SORDO,66230,66590,M03,T2.4-LSE-M03-1-20170914-6.MP4,T2.4-LSE-M03-1-20170914-6.eaf_2600.mp4,train
2608,BIEN,79010,79620,M03,T2.4-LSE-M03-1-20170914-6.MP4,T2.4-LSE-M03-1-20170914-6.eaf_2608.mp4,train
2609,TODO,80001,80155,M03,T2.4-LSE-M03-1-20170914-6.MP4,T2.4-LSE-M03-1-20170914-6.eaf_2609.mp4,train
2624,IX1,87060,87170,M03,T2.4-LSE-M03-1-20170914-6.MP4,T2.4-LSE-M03-1-20170914-6.eaf_2624.mp4,train
2627,PERSONA,88220,88370,M03,T2.4-LSE-M03-1-20170914-6.MP4,T2.4-LSE-M03-1-20170914-6.eaf_2627.mp4,train
2631,TODO,89820,90120,M03,T2.4-LSE-M03-1-20170914-6.MP4,T2.4-LSE-M03-1-20170914-6.eaf_2631.mp4,train
2640,NO,94172,94381,M03,T2.4-LSE-M03-1-20170914-6.MP4,T2.4-LSE-M03-1-20170914-6.eaf_2640.mp4,train
2644,YA,96900,97110,M03,T2.4-LSE-M03-1-20170914-6.MP4,T2.4-LSE-M03-1-20170914-6.eaf_2644.mp4,train
2654,HASTA,102550,103010,M03,T2.4-LSE-M03-1-20170914-6.MP4,T2.4-LSE-M03-1-20170914-6.eaf_2654.mp4,train
2658,SORDO,105500,107149,M03,T2.4-LSE-M03-1-20170914-6.MP4,T2.4-LSE-M03-1-20170914-6.eaf_2658.mp4,train
2661,FIN,108215,108970,M03,T2.4-LSE-M03-1-20170914-6.MP4,T2.4-LSE-M03-1-20170914-6.eaf_2661.mp4,train
2662,IX1,109070,109110,M03,T2.4-LSE-M03-1-20170914-6.MP4,T2.4-LSE-M03-1-20170914-6.eaf_2662.mp4,train
2665,NO,110017,110109,M03,T2.4-LSE-M03-1-20170914-6.MP4,T2.4-LSE-M03-1-20170914-6.eaf_2665.mp4,train
2666,IX1-Q,110197,110308,M03,T2.4-LSE-M03-1-20170914-6.MP4,T2.4-LSE-M03-1-20170914-6.eaf_2666.mp4,train
2670,OYENTE,112570,113030,M03,T2.4-LSE-M03-1-20170914-6.MP4,T2.4-LSE-M03-1-20170914-6.eaf_2670.mp4,train
2672,IX1,113640,113720,M03,T2.4-LSE-M03-1-20170914-6.MP4,T2.4-LSE-M03-1-20170914-6.eaf_2672.mp4,train
2676,SORDO,115300,115550,M03,T2.4-LSE-M03-1-20170914-6.MP4,T2.4-LSE-M03-1-20170914-6.eaf_2676.mp4,train
2678,IX1,116300,116350,M03,T2.4-LSE-M03-1-20170914-6.MP4,T2.4-LSE-M03-1-20170914-6.eaf_2678.mp4,train
2688,POCO,120570,121090,M03,T2.4-LSE-M03-1-20170914-6.MP4,T2.4-LSE-M03-1-20170914-6.eaf_2688.mp4,train
2693,FIN,124020,124450,M03,T2.4-LSE-M03-1-20170914-6.MP4,T2.4-LSE-M03-1-20170914-6.eaf_2693.mp4,train
2694,SORDO,125800,126150,M03,T2.4-LSE-M03-1-20170914-6.MP4,T2.4-LSE-M03-1-20170914-6.eaf_2694.mp4,train
2696,IX2,126460,126600,M03,T2.4-LSE-M03-1-20170914-6.MP4,T2.4-LSE-M03-1-20170914-6.eaf_2696.mp4,train
2700,IX3,128870,129080,M03,T2.4-LSE-M03-1-20170914-6.MP4,T2.4-LSE-M03-1-20170914-6.eaf_2700.mp4,train
2704,IX3,129930,129990,M03,T2.4-LSE-M03-1-20170914-6.MP4,T2.4-LSE-M03-1-20170914-6.eaf_2704.mp4,train
2707,IX3,132420,132540,M03,T2.4-LSE-M03-1-20170914-6.MP4,T2.4-LSE-M03-1-20170914-6.eaf_2707.mp4,train
2708,IX1,132610,132680,M03,T2.4-LSE-M03-1-20170914-6.MP4,T2.4-LSE-M03-1-20170914-6.eaf_2708.mp4,train
2710,VER,132820,132910,M03,T2.4-LSE-M03-1-20170914-6.MP4,T2.4-LSE-M03-1-20170914-6.eaf_2710.mp4,train
2714,JOVEN,134434,134782,M03,T2.4-LSE-M03-1-20170914-6.MP4,T2.4-LSE-M03-1-20170914-6.eaf_2714.mp4,train
2718,FIN,137650,137710,M03,T2.4-LSE-M03-1-20170914-6.MP4,T2.4-LSE-M03-1-20170914-6.eaf_2718.mp4,train
2720,TRES,137851,137978,M03,T2.4-LSE-M03-1-20170914-6.MP4,T2.4-LSE-M03-1-20170914-6.eaf_2720.mp4,train
2734,IX3,143530,144200,M03,T2.4-LSE-M03-1-20170914-6.MP4,T2.4-LSE-M03-1-20170914-6.eaf_2734.mp4,train
2736,IX3,144970,145380,M03,T2.4-LSE-M03-1-20170914-6.MP4,T2.4-LSE-M03-1-20170914-6.eaf_2736.mp4,train
2743,FIN,147840,148070,M03,T2.4-LSE-M03-1-20170914-6.MP4,T2.4-LSE-M03-1-20170914-6.eaf_2743.mp4,train
2747,FIN,149110,149430,M03,T2.4-LSE-M03-1-20170914-6.MP4,T2.4-LSE-M03-1-20170914-6.eaf_2747.mp4,train
2752,HASTA,152400,152750,M03,T2.4-LSE-M03-1-20170914-6.MP4,T2.4-LSE-M03-1-20170914-6.eaf_2752.mp4,train
2753,AHORA,152785,152895,M03,T2.4-LSE-M03-1-20170914-6.MP4,T2.4-LSE-M03-1-20170914-6.eaf_2753.mp4,train
2768,MUCHO,186446,186722,M03,T2.4-LSE-M03-1-20170914-6.MP4,T2.4-LSE-M03-1-20170914-6.eaf_2768.mp4,train
2769,MUCHO,189220,189740,M03,T2.4-LSE-M03-1-20170914-6.MP4,T2.4-LSE-M03-1-20170914-6.eaf_2769.mp4,train
2774,IX3,191360,191560,M03,T2.4-LSE-M03-1-20170914-6.MP4,T2.4-LSE-M03-1-20170914-6.eaf_2774.mp4,train
2775,IX1,192190,192330,M03,T2.4-LSE-M03-1-20170914-6.MP4,T2.4-LSE-M03-1-20170914-6.eaf_2775.mp4,train
2779,IX1,193835,193925,M03,T2.4-LSE-M03-1-20170914-6.MP4,T2.4-LSE-M03-1-20170914-6.eaf_2779.mp4,train
2784,POCO,197430,197630,M03,T2.4-LSE-M03-1-20170914-6.MP4,T2.4-LSE-M03-1-20170914-6.eaf_2784.mp4,train
2786,IX1,198220,198290,M03,T2.4-LSE-M03-1-20170914-6.MP4,T2.4-LSE-M03-1-20170914-6.eaf_2786.mp4,train
2788,NO,198630,198800,M03,T2.4-LSE-M03-1-20170914-6.MP4,T2.4-LSE-M03-1-20170914-6.eaf_2788.mp4,train
2791,IX1,200700,200750,M03,T2.4-LSE-M03-1-20170914-6.MP4,T2.4-LSE-M03-1-20170914-6.eaf_2791.mp4,train
2800,IX3,205680,205810,M03,T2.4-LSE-M03-1-20170914-6.MP4,T2.4-LSE-M03-1-20170914-6.eaf_2800.mp4,train
2801,SORDO,206180,206660,M03,T2.4-LSE-M03-1-20170914-6.MP4,T2.4-LSE-M03-1-20170914-6.eaf_2801.mp4,train
2802,IX1,207080,207150,M03,T2.4-LSE-M03-1-20170914-6.MP4,T2.4-LSE-M03-1-20170914-6.eaf_2802.mp4,train
2806,IX1,209500,209580,M03,T2.4-LSE-M03-1-20170914-6.MP4,T2.4-LSE-M03-1-20170914-6.eaf_2806.mp4,train
2810,IX1,211450,211520,M03,T2.4-LSE-M03-1-20170914-6.MP4,T2.4-LSE-M03-1-20170914-6.eaf_2810.mp4,train
2819,IX1,217240,217330,M03,T2.4-LSE-M03-1-20170914-6.MP4,T2.4-LSE-M03-1-20170914-6.eaf_2819.mp4,train
2823,IX3,218517,218576,M03,T2.4-LSE-M03-1-20170914-6.MP4,T2.4-LSE-M03-1-20170914-6.eaf_2823.mp4,train
2826,NO,219400,219850,M03,T2.4-LSE-M03-1-20170914-6.MP4,T2.4-LSE-M03-1-20170914-6.eaf_2826.mp4,train
2828,IX1,220740,220780,M03,T2.4-LSE-M03-1-20170914-6.MP4,T2.4-LSE-M03-1-20170914-6.eaf_2828.mp4,train
2830,IX1,221480,221610,M03,T2.4-LSE-M03-1-20170914-6.MP4,T2.4-LSE-M03-1-20170914-6.eaf_2830.mp4,train
2836,OYENTE,224830,225290,M03,T2.4-LSE-M03-1-20170914-6.MP4,T2.4-LSE-M03-1-20170914-6.eaf_2836.mp4,train
2838,IX1,228315,228395,M03,T2.4-LSE-M03-1-20170914-6.MP4,T2.4-LSE-M03-1-20170914-6.eaf_2838.mp4,train
2842,POCO,230420,230500,M03,T2.4-LSE-M03-1-20170914-6.MP4,T2.4-LSE-M03-1-20170914-6.eaf_2842.mp4,train
2846,IX1,232580,232650,M03,T2.4-LSE-M03-1-20170914-6.MP4,T2.4-LSE-M03-1-20170914-6.eaf_2846.mp4,train
2851,IX1,234910,234970,M03,T2.4-LSE-M03-1-20170914-6.MP4,T2.4-LSE-M03-1-20170914-6.eaf_2851.mp4,train
2854,FIN,236340,236770,M03,T2.4-LSE-M03-1-20170914-6.MP4,T2.4-LSE-M03-1-20170914-6.eaf_2854.mp4,train
2856,SORDO,238150,238929,M03,T2.4-LSE-M03-1-20170914-6.MP4,T2.4-LSE-M03-1-20170914-6.eaf_2856.mp4,train
2857,IX1,239336,239439,M03,T2.4-LSE-M03-1-20170914-6.MP4,T2.4-LSE-M03-1-20170914-6.eaf_2857.mp4,train
2862,OYENTE,245330,246190,M03,T2.4-LSE-M03-1-20170914-6.MP4,T2.4-LSE-M03-1-20170914-6.eaf_2862.mp4,train
2865,IX1,248100,248230,M03,T2.4-LSE-M03-1-20170914-6.MP4,T2.4-LSE-M03-1-20170914-6.eaf_2865.mp4,train
2867,POCO,248700,249240,M03,T2.4-LSE-M03-1-20170914-6.MP4,T2.4-LSE-M03-1-20170914-6.eaf_2867.mp4,train
2871,IX3,251760,251960,M03,T2.4-LSE-M03-1-20170914-6.MP4,T2.4-LSE-M03-1-20170914-6.eaf_2871.mp4,train
2883,IX3,261850,262070,M03,T2.4-LSE-M03-1-20170914-6.MP4,T2.4-LSE-M03-1-20170914-6.eaf_2883.mp4,train
2885,SORDO,262610,262910,M03,T2.4-LSE-M03-1-20170914-6.MP4,T2.4-LSE-M03-1-20170914-6.eaf_2885.mp4,train
2890,IX3,264280,264390,M03,T2.4-LSE-M03-1-20170914-6.MP4,T2.4-LSE-M03-1-20170914-6.eaf_2890.mp4,train
2891,HIJO,264420,264880,M03,T2.4-LSE-M03-1-20170914-6.MP4,T2.4-LSE-M03-1-20170914-6.eaf_2891.mp4,train
2892,IX3,264940,265210,M03,T2.4-LSE-M03-1-20170914-6.MP4,T2.4-LSE-M03-1-20170914-6.eaf_2892.mp4,train
2896,SORDO,272810,272910,M03,T2.4-LSE-M03-1-20170914-6.MP4,T2.4-LSE-M03-1-20170914-6.eaf_2896.mp4,train
2902,SORDO,276520,277657,M03,T2.4-LSE-M03-1-20170914-6.MP4,T2.4-LSE-M03-1-20170914-6.eaf_2902.mp4,train
2903,IX1,277744,277828,M03,T2.4-LSE-M03-1-20170914-6.MP4,T2.4-LSE-M03-1-20170914-6.eaf_2903.mp4,train
2908,IX1,279910,279990,M03,T2.4-LSE-M03-1-20170914-6.MP4,T2.4-LSE-M03-1-20170914-6.eaf_2908.mp4,train
2909,QUERER,280050,280360,M03,T2.4-LSE-M03-1-20170914-6.MP4,T2.4-LSE-M03-1-20170914-6.eaf_2909.mp4,train
2912,SI,281100,281340,M03,T2.4-LSE-M03-1-20170914-6.MP4,T2.4-LSE-M03-1-20170914-6.eaf_2912.mp4,train
2913,IX3,281580,281800,M03,T2.4-LSE-M03-1-20170914-6.MP4,T2.4-LSE-M03-1-20170914-6.eaf_2913.mp4,train
2914,SORDO,281890,282100,M03,T2.4-LSE-M03-1-20170914-6.MP4,T2.4-LSE-M03-1-20170914-6.eaf_2914.mp4,train
2921,IXloc ,285000,285380,M03,T2.4-LSE-M03-1-20170914-6.MP4,T2.4-LSE-M03-1-20170914-6.eaf_2921.mp4,train
2924,IX3,287020,287080,M03,T2.4-LSE-M03-1-20170914-6.MP4,T2.4-LSE-M03-1-20170914-6.eaf_2924.mp4,train
2925,SORDO,287110,287210,M03,T2.4-LSE-M03-1-20170914-6.MP4,T2.4-LSE-M03-1-20170914-6.eaf_2925.mp4,train
2928,IX1,288295,288405,M03,T2.4-LSE-M03-1-20170914-6.MP4,T2.4-LSE-M03-1-20170914-6.eaf_2928.mp4,train
2930,IX3,289150,289210,M03,T2.4-LSE-M03-1-20170914-6.MP4,T2.4-LSE-M03-1-20170914-6.eaf_2930.mp4,train
2937,IX1,291780,291930,M03,T2.4-LSE-M03-1-20170914-6.MP4,T2.4-LSE-M03-1-20170914-6.eaf_2937.mp4,train
2939,IX1,292420,292560,M03,T2.4-LSE-M03-1-20170914-6.MP4,T2.4-LSE-M03-1-20170914-6.eaf_2939.mp4,train
2941,IXloc ,293330,293480,M03,T2.4-LSE-M03-1-20170914-6.MP4,T2.4-LSE-M03-1-20170914-6.eaf_2941.mp4,train
2943,IX1,293650,293830,M03,T2.4-LSE-M03-1-20170914-6.MP4,T2.4-LSE-M03-1-20170914-6.eaf_2943.mp4,train
2947,SORDO,315680,315940,M03,T2.4-LSE-M03-1-20170914-6.MP4,T2.4-LSE-M03-1-20170914-6.eaf_2947.mp4,train
2954,NO,328530,328870,M03,T2.4-LSE-M03-1-20170914-6.MP4,T2.4-LSE-M03-1-20170914-6.eaf_2954.mp4,train
2956,IX1,330040,330180,M03,T2.4-LSE-M03-1-20170914-6.MP4,T2.4-LSE-M03-1-20170914-6.eaf_2956.mp4,train
2957,SABER-NO,330220,330890,M03,T2.4-LSE-M03-1-20170914-6.MP4,T2.4-LSE-M03-1-20170914-6.eaf_2957.mp4,train
2960,IX3,334650,334720,M03,T2.4-LSE-M03-1-20170914-6.MP4,T2.4-LSE-M03-1-20170914-6.eaf_2960.mp4,train
2963,BIEN,337660,337900,M03,T2.4-LSE-M03-1-20170914-6.MP4,T2.4-LSE-M03-1-20170914-6.eaf_2963.mp4,train
2965,YA,338960,339230,M03,T2.4-LSE-M03-1-20170914-6.MP4,T2.4-LSE-M03-1-20170914-6.eaf_2965.mp4,train
2982,IX1,367040,367110,M03,T2.4-LSE-M03-1-20170914-6.MP4,T2.4-LSE-M03-1-20170914-6.eaf_2982.mp4,train
2985,SORDO,368730,369120,M03,T2.4-LSE-M03-1-20170914-6.MP4,T2.4-LSE-M03-1-20170914-6.eaf_2985.mp4,train
2988,SORDO,372420,372910,M03,T2.4-LSE-M03-1-20170914-6.MP4,T2.4-LSE-M03-1-20170914-6.eaf_2988.mp4,train
2990,IX1,374013,374164,M03,T2.4-LSE-M03-1-20170914-6.MP4,T2.4-LSE-M03-1-20170914-6.eaf_2990.mp4,train
2994,SORDO,376790,378815,M03,T2.4-LSE-M03-1-20170914-6.MP4,T2.4-LSE-M03-1-20170914-6.eaf_2994.mp4,train
2997,IX1,383540,383610,M03,T2.4-LSE-M03-1-20170914-6.MP4,T2.4-LSE-M03-1-20170914-6.eaf_2997.mp4,train
3007,SORDO,393100,393150,M03,T2.4-LSE-M03-1-20170914-6.MP4,T2.4-LSE-M03-1-20170914-6.eaf_3007.mp4,train
3012,FIN,396010,396230,M03,T2.4-LSE-M03-1-20170914-6.MP4,T2.4-LSE-M03-1-20170914-6.eaf_3012.mp4,train
3034,IX1,406780,406810,M03,T2.4-LSE-M03-1-20170914-6.MP4,T2.4-LSE-M03-1-20170914-6.eaf_3034.mp4,train
3043,MUCHO,412298,413679,M03,T2.4-LSE-M03-1-20170914-6.MP4,T2.4-LSE-M03-1-20170914-6.eaf_3043.mp4,train
3045,SORDO,415170,415530,M03,T2.4-LSE-M03-1-20170914-6.MP4,T2.4-LSE-M03-1-20170914-6.eaf_3045.mp4,train
3054,IX1,424150,424230,M03,T2.4-LSE-M03-1-20170914-6.MP4,T2.4-LSE-M03-1-20170914-6.eaf_3054.mp4,train
3061,IX1,428595,428699,M03,T2.4-LSE-M03-1-20170914-6.MP4,T2.4-LSE-M03-1-20170914-6.eaf_3061.mp4,train
3077,IX3,447331,447412,M03,T2.4-LSE-M03-1-20170914-6.MP4,T2.4-LSE-M03-1-20170914-6.eaf_3077.mp4,train
3079,IX3,447940,448030,M03,T2.4-LSE-M03-1-20170914-6.MP4,T2.4-LSE-M03-1-20170914-6.eaf_3079.mp4,train
3082,IX1,449500,449600,M03,T2.4-LSE-M03-1-20170914-6.MP4,T2.4-LSE-M03-1-20170914-6.eaf_3082.mp4,train
3093,IX1,454680,454791,M03,T2.4-LSE-M03-1-20170914-6.MP4,T2.4-LSE-M03-1-20170914-6.eaf_3093.mp4,train
3096,IX1,457040,457150,M03,T2.4-LSE-M03-1-20170914-6.MP4,T2.4-LSE-M03-1-20170914-6.eaf_3096.mp4,train
3097,IX3,457180,457500,M03,T2.4-LSE-M03-1-20170914-6.MP4,T2.4-LSE-M03-1-20170914-6.eaf_3097.mp4,train
3099,HASTA,458730,459430,M03,T2.4-LSE-M03-1-20170914-6.MP4,T2.4-LSE-M03-1-20170914-6.eaf_3099.mp4,train
3100,FIN,459540,460370,M03,T2.4-LSE-M03-1-20170914-6.MP4,T2.4-LSE-M03-1-20170914-6.eaf_3100.mp4,train
3104,IGUAL,462350,462430,M03,T2.4-LSE-M03-1-20170914-6.MP4,T2.4-LSE-M03-1-20170914-6.eaf_3104.mp4,train
3105,HASTA,462520,462960,M03,T2.4-LSE-M03-1-20170914-6.MP4,T2.4-LSE-M03-1-20170914-6.eaf_3105.mp4,train
3107,IX1,463410,463510,M03,T2.4-LSE-M03-1-20170914-6.MP4,T2.4-LSE-M03-1-20170914-6.eaf_3107.mp4,train
3108,PASADO,464600,464821,M03,T2.4-LSE-M03-1-20170914-6.MP4,T2.4-LSE-M03-1-20170914-6.eaf_3108.mp4,train
3120,BIEN,474670,475214,M03,T2.4-LSE-M03-1-20170914-6.MP4,T2.4-LSE-M03-1-20170914-6.eaf_3120.mp4,train
3124,BIEN,478460,479120,M03,T2.4-LSE-M03-1-20170914-6.MP4,T2.4-LSE-M03-1-20170914-6.eaf_3124.mp4,train
3128,IXloc ,483540,483670,M03,T2.4-LSE-M03-1-20170914-6.MP4,T2.4-LSE-M03-1-20170914-6.eaf_3128.mp4,train
3141,NO,493450,493960,M03,T2.4-LSE-M03-1-20170914-6.MP4,T2.4-LSE-M03-1-20170914-6.eaf_3141.mp4,train
3144,IXloc ,495460,495650,M03,T2.4-LSE-M03-1-20170914-6.MP4,T2.4-LSE-M03-1-20170914-6.eaf_3144.mp4,train
3151,IXloc ,497570,497820,M03,T2.4-LSE-M03-1-20170914-6.MP4,T2.4-LSE-M03-1-20170914-6.eaf_3151.mp4,train
3154,IXloc ,499370,499610,M03,T2.4-LSE-M03-1-20170914-6.MP4,T2.4-LSE-M03-1-20170914-6.eaf_3154.mp4,train
3157,IX3,501000,501090,M03,T2.4-LSE-M03-1-20170914-6.MP4,T2.4-LSE-M03-1-20170914-6.eaf_3157.mp4,train
3160,YA,501800,502120,M03,T2.4-LSE-M03-1-20170914-6.MP4,T2.4-LSE-M03-1-20170914-6.eaf_3160.mp4,train
3161,IXloc ,502170,502310,M03,T2.4-LSE-M03-1-20170914-6.MP4,T2.4-LSE-M03-1-20170914-6.eaf_3161.mp4,train
