Id,Label,Participant,Video,Subset
23255,1,S009,CNGT0175.eaf_23255.mp4,train
23256,1,S010,CNGT0175.eaf_23256.mp4,train
23257,65,S010,CNGT0175.eaf_23257.mp4,train
23258,2,S010,CNGT0175.eaf_23258.mp4,train
23259,22,S010,CNGT0175.eaf_23259.mp4,train
23261,0,S010,CNGT0175.eaf_23261.mp4,train
23262,29,S010,CNGT0175.eaf_23262.mp4,train
23263,350,S010,CNGT0175.eaf_23263.mp4,train
23264,0,S010,CNGT0175.eaf_23264.mp4,train
23265,201,S010,CNGT0175.eaf_23265.mp4,train
23266,0,S010,CNGT0175.eaf_23266.mp4,train
23267,259,S010,CNGT0175.eaf_23267.mp4,train
23268,161,S010,CNGT0175.eaf_23268.mp4,train
23269,29,S010,CNGT0175.eaf_23269.mp4,train
23270,0,S010,CNGT0175.eaf_23270.mp4,train
23271,53,S010,CNGT0175.eaf_23271.mp4,train
23272,125,S010,CNGT0175.eaf_23272.mp4,train
23273,45,S010,CNGT0175.eaf_23273.mp4,train
23274,3,S010,CNGT0175.eaf_23274.mp4,train
23275,49,S010,CNGT0175.eaf_23275.mp4,train
23276,2,S010,CNGT0175.eaf_23276.mp4,train
23277,0,S010,CNGT0175.eaf_23277.mp4,train
23278,0,S010,CNGT0175.eaf_23278.mp4,train
23279,172,S010,CNGT0175.eaf_23279.mp4,train
23280,1,S010,CNGT0175.eaf_23280.mp4,train
23281,1,S010,CNGT0175.eaf_23281.mp4,train
23282,1,S010,CNGT0175.eaf_23282.mp4,train
23283,84,S010,CNGT0175.eaf_23283.mp4,train
23285,1,S010,CNGT0175.eaf_23285.mp4,train
23286,0,S010,CNGT0175.eaf_23286.mp4,train
23287,9,S010,CNGT0175.eaf_23287.mp4,train
23288,16,S010,CNGT0175.eaf_23288.mp4,train
23289,8,S010,CNGT0175.eaf_23289.mp4,train
23290,29,S010,CNGT0175.eaf_23290.mp4,train
23291,5,S010,CNGT0175.eaf_23291.mp4,train
23292,325,S010,CNGT0175.eaf_23292.mp4,train
23293,3,S010,CNGT0175.eaf_23293.mp4,train
23294,1,S010,CNGT0175.eaf_23294.mp4,train
23295,1,S010,CNGT0175.eaf_23295.mp4,train
23297,13,S009,CNGT0184.eaf_23297.mp4,train
23298,1,S009,CNGT0184.eaf_23298.mp4,train
23300,271,S011,CNGT0206.eaf_23300.mp4,train
23301,0,S011,CNGT0206.eaf_23301.mp4,train
23303,0,S011,CNGT0206.eaf_23303.mp4,train
23305,2,S011,CNGT0206.eaf_23305.mp4,train
23306,0,S011,CNGT0206.eaf_23306.mp4,train
23307,0,S011,CNGT0206.eaf_23307.mp4,train
23308,360,S011,CNGT0206.eaf_23308.mp4,train
23310,21,S011,CNGT0206.eaf_23310.mp4,train
23311,73,S011,CNGT0206.eaf_23311.mp4,train
23312,73,S011,CNGT0206.eaf_23312.mp4,train
23313,136,S011,CNGT0206.eaf_23313.mp4,train
23316,136,S011,CNGT0206.eaf_23316.mp4,train
23317,0,S011,CNGT0206.eaf_23317.mp4,train
23319,136,S011,CNGT0206.eaf_23319.mp4,train
23320,71,S011,CNGT0206.eaf_23320.mp4,train
23323,21,S011,CNGT0206.eaf_23323.mp4,train
23324,0,S011,CNGT0206.eaf_23324.mp4,train
23325,21,S011,CNGT0206.eaf_23325.mp4,train
23327,366,S011,CNGT0206.eaf_23327.mp4,train
23328,0,S011,CNGT0206.eaf_23328.mp4,train
23330,0,S011,CNGT0206.eaf_23330.mp4,train
23332,0,S011,CNGT0206.eaf_23332.mp4,train
23333,79,S011,CNGT0206.eaf_23333.mp4,train
23334,271,S011,CNGT0206.eaf_23334.mp4,train
23335,32,S011,CNGT0206.eaf_23335.mp4,train
23336,0,S011,CNGT0206.eaf_23336.mp4,train
23337,60,S011,CNGT0206.eaf_23337.mp4,train
23338,0,S011,CNGT0206.eaf_23338.mp4,train
23340,0,S011,CNGT0206.eaf_23340.mp4,train
23342,369,S011,CNGT0206.eaf_23342.mp4,train
23343,2,S011,CNGT0206.eaf_23343.mp4,train
23344,70,S011,CNGT0206.eaf_23344.mp4,train
23346,2,S011,CNGT0206.eaf_23346.mp4,train
23347,73,S011,CNGT0206.eaf_23347.mp4,train
23348,0,S011,CNGT0206.eaf_23348.mp4,train
23350,321,S011,CNGT0206.eaf_23350.mp4,train
23352,13,S011,CNGT0206.eaf_23352.mp4,train
23353,134,S011,CNGT0206.eaf_23353.mp4,train
23355,215,S011,CNGT0206.eaf_23355.mp4,train
23356,0,S011,CNGT0206.eaf_23356.mp4,train
23358,0,S011,CNGT0206.eaf_23358.mp4,train
23359,36,S011,CNGT0206.eaf_23359.mp4,train
23360,2,S011,CNGT0206.eaf_23360.mp4,train
23361,22,S011,CNGT0206.eaf_23361.mp4,train
23362,30,S011,CNGT0206.eaf_23362.mp4,train
23363,45,S011,CNGT0206.eaf_23363.mp4,train
23364,0,S011,CNGT0206.eaf_23364.mp4,train
23407,73,S012,CNGT0206.eaf_23407.mp4,train
23409,153,S012,CNGT0206.eaf_23409.mp4,train
23410,126,S012,CNGT0206.eaf_23410.mp4,train
23411,1,S012,CNGT0206.eaf_23411.mp4,train
23412,1,S012,CNGT0206.eaf_23412.mp4,train
23413,13,S012,CNGT0206.eaf_23413.mp4,train
23456,0,S011,CNGT0207.eaf_23456.mp4,train
23458,265,S011,CNGT0207.eaf_23458.mp4,train
23459,0,S011,CNGT0207.eaf_23459.mp4,train
23460,1,S011,CNGT0207.eaf_23460.mp4,train
23461,56,S012,CNGT0207.eaf_23461.mp4,train
23463,82,S012,CNGT0207.eaf_23463.mp4,train
23464,76,S012,CNGT0207.eaf_23464.mp4,train
23468,76,S012,CNGT0207.eaf_23468.mp4,train
23471,359,S012,CNGT0207.eaf_23471.mp4,train
23472,12,S012,CNGT0207.eaf_23472.mp4,train
23473,71,S012,CNGT0207.eaf_23473.mp4,train
23474,44,S012,CNGT0207.eaf_23474.mp4,train
23479,17,S012,CNGT0207.eaf_23479.mp4,train
23480,327,S012,CNGT0207.eaf_23480.mp4,train
23485,0,S012,CNGT0207.eaf_23485.mp4,train
23488,2,S012,CNGT0207.eaf_23488.mp4,train
23489,49,S012,CNGT0207.eaf_23489.mp4,train
23493,71,S012,CNGT0207.eaf_23493.mp4,train
23496,2,S012,CNGT0207.eaf_23496.mp4,train
23497,412,S012,CNGT0207.eaf_23497.mp4,train
23498,28,S012,CNGT0207.eaf_23498.mp4,train
23499,2,S012,CNGT0207.eaf_23499.mp4,train
23503,18,S012,CNGT0207.eaf_23503.mp4,train
23504,2,S012,CNGT0207.eaf_23504.mp4,train
23506,11,S012,CNGT0207.eaf_23506.mp4,train
23507,155,S012,CNGT0207.eaf_23507.mp4,train
23509,2,S012,CNGT0207.eaf_23509.mp4,train
23510,18,S012,CNGT0207.eaf_23510.mp4,train
23512,58,S012,CNGT0207.eaf_23512.mp4,train
23514,154,S012,CNGT0207.eaf_23514.mp4,train
23516,9,S012,CNGT0207.eaf_23516.mp4,train
23517,0,S012,CNGT0207.eaf_23517.mp4,train
23518,1,S012,CNGT0207.eaf_23518.mp4,train
23519,40,S012,CNGT0207.eaf_23519.mp4,train
23520,8,S012,CNGT0207.eaf_23520.mp4,train
23525,195,S012,CNGT0207.eaf_23525.mp4,train
23529,21,S012,CNGT0207.eaf_23529.mp4,train
23530,273,S012,CNGT0207.eaf_23530.mp4,train
23531,21,S012,CNGT0207.eaf_23531.mp4,train
23532,273,S012,CNGT0207.eaf_23532.mp4,train
23533,21,S012,CNGT0207.eaf_23533.mp4,train
23534,273,S012,CNGT0207.eaf_23534.mp4,train
23539,1,S012,CNGT0207.eaf_23539.mp4,train
23540,6,S012,CNGT0207.eaf_23540.mp4,train
23541,115,S012,CNGT0207.eaf_23541.mp4,train
23542,16,S012,CNGT0207.eaf_23542.mp4,train
23544,58,S012,CNGT0207.eaf_23544.mp4,train
23545,55,S012,CNGT0207.eaf_23545.mp4,train
23546,270,S012,CNGT0207.eaf_23546.mp4,train
23547,195,S012,CNGT0207.eaf_23547.mp4,train
23550,1,S012,CNGT0207.eaf_23550.mp4,train
23555,0,S012,CNGT0207.eaf_23555.mp4,train
23556,276,S012,CNGT0207.eaf_23556.mp4,train
23558,1,S012,CNGT0207.eaf_23558.mp4,train
23563,152,S012,CNGT0207.eaf_23563.mp4,train
23564,1,S012,CNGT0207.eaf_23564.mp4,train
23565,26,S012,CNGT0207.eaf_23565.mp4,train
23567,153,S012,CNGT0207.eaf_23567.mp4,train
23569,153,S012,CNGT0207.eaf_23569.mp4,train
23570,328,S012,CNGT0207.eaf_23570.mp4,train
23571,194,S012,CNGT0207.eaf_23571.mp4,train
23572,328,S012,CNGT0207.eaf_23572.mp4,train
23573,411,S012,CNGT0207.eaf_23573.mp4,train
23574,52,S012,CNGT0207.eaf_23574.mp4,train
23575,160,S012,CNGT0207.eaf_23575.mp4,train
23576,8,S012,CNGT0207.eaf_23576.mp4,train
23577,411,S012,CNGT0207.eaf_23577.mp4,train
23578,0,S012,CNGT0207.eaf_23578.mp4,train
23580,215,S012,CNGT0207.eaf_23580.mp4,train
23581,375,S012,CNGT0207.eaf_23581.mp4,train
23582,115,S012,CNGT0207.eaf_23582.mp4,train
23583,16,S012,CNGT0207.eaf_23583.mp4,train
23584,0,S012,CNGT0207.eaf_23584.mp4,train
23586,215,S012,CNGT0207.eaf_23586.mp4,train
23587,16,S012,CNGT0207.eaf_23587.mp4,train
23588,0,S012,CNGT0207.eaf_23588.mp4,train
23589,1,S012,CNGT0207.eaf_23589.mp4,train
23590,13,S012,CNGT0207.eaf_23590.mp4,train
23591,215,S012,CNGT0207.eaf_23591.mp4,train
23592,44,S012,CNGT0207.eaf_23592.mp4,train
23594,44,S012,CNGT0207.eaf_23594.mp4,train
23597,1,S012,CNGT0207.eaf_23597.mp4,train
23598,195,S012,CNGT0207.eaf_23598.mp4,train
23599,1,S012,CNGT0207.eaf_23599.mp4,train
23601,1,S012,CNGT0207.eaf_23601.mp4,train
23603,55,S012,CNGT0207.eaf_23603.mp4,train
23604,270,S012,CNGT0207.eaf_23604.mp4,train
23605,195,S012,CNGT0207.eaf_23605.mp4,train
23606,1,S012,CNGT0207.eaf_23606.mp4,train
23607,133,S012,CNGT0207.eaf_23607.mp4,train
23608,1,S012,CNGT0207.eaf_23608.mp4,train
23609,68,S012,CNGT0207.eaf_23609.mp4,train
23610,0,S012,CNGT0207.eaf_23610.mp4,train
23612,0,S012,CNGT0207.eaf_23612.mp4,train
23613,176,S012,CNGT0207.eaf_23613.mp4,train
23615,276,S012,CNGT0207.eaf_23615.mp4,train
23616,39,S012,CNGT0207.eaf_23616.mp4,train
23617,68,S012,CNGT0207.eaf_23617.mp4,train
23618,2,S012,CNGT0207.eaf_23618.mp4,train
23619,26,S012,CNGT0207.eaf_23619.mp4,train
23620,1,S012,CNGT0207.eaf_23620.mp4,train
23621,91,S012,CNGT0207.eaf_23621.mp4,train
23622,162,S012,CNGT0207.eaf_23622.mp4,train
23623,91,S012,CNGT0207.eaf_23623.mp4,train
23624,162,S012,CNGT0207.eaf_23624.mp4,train
23625,1,S012,CNGT0207.eaf_23625.mp4,train
23626,91,S012,CNGT0207.eaf_23626.mp4,train
23627,1,S012,CNGT0207.eaf_23627.mp4,train
23628,13,S012,CNGT0207.eaf_23628.mp4,train
23629,215,S012,CNGT0207.eaf_23629.mp4,train
23630,134,S012,CNGT0207.eaf_23630.mp4,train
23631,215,S012,CNGT0207.eaf_23631.mp4,train
23632,3,S012,CNGT0207.eaf_23632.mp4,train
23633,13,S012,CNGT0207.eaf_23633.mp4,train
23634,1,S012,CNGT0207.eaf_23634.mp4,train
23635,95,S012,CNGT0207.eaf_23635.mp4,train
23636,1,S012,CNGT0207.eaf_23636.mp4,train
23637,2,S012,CNGT0207.eaf_23637.mp4,train
23638,99,S012,CNGT0207.eaf_23638.mp4,train
23639,0,S012,CNGT0207.eaf_23639.mp4,train
23640,2,S012,CNGT0207.eaf_23640.mp4,train
23643,0,S012,CNGT0207.eaf_23643.mp4,train
23644,39,S012,CNGT0207.eaf_23644.mp4,train
23645,14,S012,CNGT0207.eaf_23645.mp4,train
23646,0,S012,CNGT0207.eaf_23646.mp4,train
23648,101,S012,CNGT0207.eaf_23648.mp4,train
23649,134,S012,CNGT0207.eaf_23649.mp4,train
23650,2,S012,CNGT0207.eaf_23650.mp4,train
23651,119,S012,CNGT0207.eaf_23651.mp4,train
23652,2,S012,CNGT0207.eaf_23652.mp4,train
23653,1,S012,CNGT0207.eaf_23653.mp4,train
23654,1,S012,CNGT0207.eaf_23654.mp4,train
23655,13,S012,CNGT0207.eaf_23655.mp4,train
23656,0,S012,CNGT0207.eaf_23656.mp4,train
23657,1,S012,CNGT0207.eaf_23657.mp4,train
23658,2,S012,CNGT0207.eaf_23658.mp4,train
23659,1,S012,CNGT0207.eaf_23659.mp4,train
23660,115,S012,CNGT0207.eaf_23660.mp4,train
23661,1,S012,CNGT0207.eaf_23661.mp4,train
23663,1,S012,CNGT0207.eaf_23663.mp4,train
23664,26,S012,CNGT0207.eaf_23664.mp4,train
23665,143,S012,CNGT0207.eaf_23665.mp4,train
23666,0,S012,CNGT0207.eaf_23666.mp4,train
23668,1,S012,CNGT0207.eaf_23668.mp4,train
23669,13,S011,CNGT0208.eaf_23669.mp4,train
23670,2,S011,CNGT0208.eaf_23670.mp4,train
23671,17,S011,CNGT0208.eaf_23671.mp4,train
23672,53,S011,CNGT0208.eaf_23672.mp4,train
23673,2,S011,CNGT0208.eaf_23673.mp4,train
23675,22,S011,CNGT0208.eaf_23675.mp4,train
23676,238,S011,CNGT0208.eaf_23676.mp4,train
23677,441,S011,CNGT0208.eaf_23677.mp4,train
23680,8,S011,CNGT0208.eaf_23680.mp4,train
23681,0,S011,CNGT0208.eaf_23681.mp4,train
23684,0,S011,CNGT0208.eaf_23684.mp4,train
23685,2,S011,CNGT0208.eaf_23685.mp4,train
23687,36,S011,CNGT0208.eaf_23687.mp4,train
23688,2,S011,CNGT0208.eaf_23688.mp4,train
23689,0,S011,CNGT0208.eaf_23689.mp4,train
23691,26,S011,CNGT0208.eaf_23691.mp4,train
23692,2,S011,CNGT0208.eaf_23692.mp4,train
23694,133,S011,CNGT0208.eaf_23694.mp4,train
23695,3,S011,CNGT0208.eaf_23695.mp4,train
23697,3,S011,CNGT0208.eaf_23697.mp4,train
23699,30,S011,CNGT0208.eaf_23699.mp4,train
23702,2,S011,CNGT0208.eaf_23702.mp4,train
23703,1,S011,CNGT0208.eaf_23703.mp4,train
23704,112,S011,CNGT0208.eaf_23704.mp4,train
23705,1,S011,CNGT0208.eaf_23705.mp4,train
23706,2,S011,CNGT0208.eaf_23706.mp4,train
23707,3,S011,CNGT0208.eaf_23707.mp4,train
23708,92,S011,CNGT0208.eaf_23708.mp4,train
23709,214,S011,CNGT0208.eaf_23709.mp4,train
23710,1,S011,CNGT0208.eaf_23710.mp4,train
23712,48,S011,CNGT0208.eaf_23712.mp4,train
23714,2,S011,CNGT0208.eaf_23714.mp4,train
23715,3,S011,CNGT0208.eaf_23715.mp4,train
23716,2,S011,CNGT0208.eaf_23716.mp4,train
23717,3,S011,CNGT0208.eaf_23717.mp4,train
23718,13,S011,CNGT0208.eaf_23718.mp4,train
23723,400,S011,CNGT0208.eaf_23723.mp4,train
23724,2,S011,CNGT0208.eaf_23724.mp4,train
23725,12,S011,CNGT0208.eaf_23725.mp4,train
23726,423,S011,CNGT0208.eaf_23726.mp4,train
23727,1,S011,CNGT0208.eaf_23727.mp4,train
23728,12,S011,CNGT0208.eaf_23728.mp4,train
23729,57,S011,CNGT0208.eaf_23729.mp4,train
23730,2,S011,CNGT0208.eaf_23730.mp4,train
23731,133,S011,CNGT0208.eaf_23731.mp4,train
23732,2,S011,CNGT0208.eaf_23732.mp4,train
23733,133,S011,CNGT0208.eaf_23733.mp4,train
23734,0,S011,CNGT0208.eaf_23734.mp4,train
23735,57,S011,CNGT0208.eaf_23735.mp4,train
23736,121,S011,CNGT0208.eaf_23736.mp4,train
23737,0,S011,CNGT0208.eaf_23737.mp4,train
23738,2,S011,CNGT0208.eaf_23738.mp4,train
23739,1,S011,CNGT0208.eaf_23739.mp4,train
23740,57,S011,CNGT0208.eaf_23740.mp4,train
23741,1,S011,CNGT0208.eaf_23741.mp4,train
23742,57,S011,CNGT0208.eaf_23742.mp4,train
23743,8,S011,CNGT0208.eaf_23743.mp4,train
23744,1,S011,CNGT0208.eaf_23744.mp4,train
23745,1,S011,CNGT0208.eaf_23745.mp4,train
23746,2,S011,CNGT0208.eaf_23746.mp4,train
23747,26,S011,CNGT0208.eaf_23747.mp4,train
23748,2,S011,CNGT0208.eaf_23748.mp4,train
23749,1,S011,CNGT0208.eaf_23749.mp4,train
23750,26,S011,CNGT0208.eaf_23750.mp4,train
23751,2,S011,CNGT0208.eaf_23751.mp4,train
23752,207,S011,CNGT0208.eaf_23752.mp4,train
23753,82,S011,CNGT0208.eaf_23753.mp4,train
23754,125,S011,CNGT0208.eaf_23754.mp4,train
23755,2,S011,CNGT0208.eaf_23755.mp4,train
23756,3,S011,CNGT0208.eaf_23756.mp4,train
23758,0,S011,CNGT0208.eaf_23758.mp4,train
23761,81,S011,CNGT0208.eaf_23761.mp4,train
23762,2,S011,CNGT0208.eaf_23762.mp4,train
23763,1,S011,CNGT0208.eaf_23763.mp4,train
23764,0,S011,CNGT0208.eaf_23764.mp4,train
23765,0,S011,CNGT0208.eaf_23765.mp4,train
23766,1,S011,CNGT0208.eaf_23766.mp4,train
23767,423,S011,CNGT0208.eaf_23767.mp4,train
23768,2,S011,CNGT0208.eaf_23768.mp4,train
23769,1,S011,CNGT0208.eaf_23769.mp4,train
23770,2,S011,CNGT0208.eaf_23770.mp4,train
23771,21,S011,CNGT0208.eaf_23771.mp4,train
23772,0,S011,CNGT0208.eaf_23772.mp4,train
23773,174,S011,CNGT0208.eaf_23773.mp4,train
23774,115,S011,CNGT0208.eaf_23774.mp4,train
23777,2,S011,CNGT0208.eaf_23777.mp4,train
23778,1,S011,CNGT0208.eaf_23778.mp4,train
23779,26,S011,CNGT0208.eaf_23779.mp4,train
23780,36,S011,CNGT0208.eaf_23780.mp4,train
23782,207,S011,CNGT0208.eaf_23782.mp4,train
23783,0,S011,CNGT0208.eaf_23783.mp4,train
23784,0,S011,CNGT0208.eaf_23784.mp4,train
23786,0,S011,CNGT0208.eaf_23786.mp4,train
23787,195,S011,CNGT0208.eaf_23787.mp4,train
23788,0,S011,CNGT0208.eaf_23788.mp4,train
23790,2,S011,CNGT0208.eaf_23790.mp4,train
23791,12,S011,CNGT0208.eaf_23791.mp4,train
23792,0,S011,CNGT0208.eaf_23792.mp4,train
23793,261,S011,CNGT0208.eaf_23793.mp4,train
23795,26,S011,CNGT0208.eaf_23795.mp4,train
23796,2,S011,CNGT0208.eaf_23796.mp4,train
23797,1,S011,CNGT0208.eaf_23797.mp4,train
23798,26,S011,CNGT0208.eaf_23798.mp4,train
23799,36,S011,CNGT0208.eaf_23799.mp4,train
23800,194,S011,CNGT0208.eaf_23800.mp4,train
23802,309,S011,CNGT0208.eaf_23802.mp4,train
23804,0,S011,CNGT0208.eaf_23804.mp4,train
23806,0,S011,CNGT0208.eaf_23806.mp4,train
23807,71,S011,CNGT0208.eaf_23807.mp4,train
23812,1,S011,CNGT0208.eaf_23812.mp4,train
23814,2,S011,CNGT0208.eaf_23814.mp4,train
23815,133,S011,CNGT0208.eaf_23815.mp4,train
23816,154,S011,CNGT0208.eaf_23816.mp4,train
23817,145,S011,CNGT0208.eaf_23817.mp4,train
23818,154,S011,CNGT0208.eaf_23818.mp4,train
23820,15,S011,CNGT0208.eaf_23820.mp4,train
23821,112,S011,CNGT0208.eaf_23821.mp4,train
23822,29,S011,CNGT0208.eaf_23822.mp4,train
23823,1,S011,CNGT0208.eaf_23823.mp4,train
23824,0,S011,CNGT0208.eaf_23824.mp4,train
23825,3,S011,CNGT0208.eaf_23825.mp4,train
23826,9,S011,CNGT0208.eaf_23826.mp4,train
23827,112,S011,CNGT0208.eaf_23827.mp4,train
23829,1,S011,CNGT0208.eaf_23829.mp4,train
23830,89,S011,CNGT0208.eaf_23830.mp4,train
23831,61,S011,CNGT0208.eaf_23831.mp4,train
23836,441,S011,CNGT0208.eaf_23836.mp4,train
23837,0,S011,CNGT0208.eaf_23837.mp4,train
23838,44,S011,CNGT0208.eaf_23838.mp4,train
23839,1,S011,CNGT0208.eaf_23839.mp4,train
23841,43,S011,CNGT0208.eaf_23841.mp4,train
23842,116,S011,CNGT0208.eaf_23842.mp4,train
23844,142,S011,CNGT0208.eaf_23844.mp4,train
23846,115,S011,CNGT0208.eaf_23846.mp4,train
23848,1,S011,CNGT0208.eaf_23848.mp4,train
23849,13,S011,CNGT0208.eaf_23849.mp4,train
23850,1,S011,CNGT0208.eaf_23850.mp4,train
23851,0,S011,CNGT0208.eaf_23851.mp4,train
23853,0,S011,CNGT0208.eaf_23853.mp4,train
23856,0,S011,CNGT0208.eaf_23856.mp4,train
23857,161,S011,CNGT0208.eaf_23857.mp4,train
23858,0,S011,CNGT0208.eaf_23858.mp4,train
23860,115,S011,CNGT0208.eaf_23860.mp4,train
23861,1,S011,CNGT0208.eaf_23861.mp4,train
23862,0,S011,CNGT0208.eaf_23862.mp4,train
23864,41,S011,CNGT0208.eaf_23864.mp4,train
23865,256,S011,CNGT0208.eaf_23865.mp4,train
23866,1,S011,CNGT0208.eaf_23866.mp4,train
23868,192,S011,CNGT0208.eaf_23868.mp4,train
23869,50,S011,CNGT0208.eaf_23869.mp4,train
23871,1,S011,CNGT0208.eaf_23871.mp4,train
23875,183,S011,CNGT0208.eaf_23875.mp4,train
23876,13,S011,CNGT0208.eaf_23876.mp4,train
23878,179,S011,CNGT0208.eaf_23878.mp4,train
23879,249,S011,CNGT0208.eaf_23879.mp4,train
23880,0,S011,CNGT0208.eaf_23880.mp4,train
23881,60,S011,CNGT0208.eaf_23881.mp4,train
23883,60,S011,CNGT0208.eaf_23883.mp4,train
23884,7,S011,CNGT0208.eaf_23884.mp4,train
23886,441,S011,CNGT0208.eaf_23886.mp4,train
23887,1,S011,CNGT0208.eaf_23887.mp4,train
23888,2,S011,CNGT0208.eaf_23888.mp4,train
23889,111,S011,CNGT0208.eaf_23889.mp4,train
23890,2,S011,CNGT0208.eaf_23890.mp4,train
23891,9,S011,CNGT0208.eaf_23891.mp4,train
23892,1,S011,CNGT0208.eaf_23892.mp4,train
23893,0,S011,CNGT0208.eaf_23893.mp4,train
23894,112,S011,CNGT0208.eaf_23894.mp4,train
23895,54,S011,CNGT0208.eaf_23895.mp4,train
23896,440,S011,CNGT0208.eaf_23896.mp4,train
23897,0,S011,CNGT0208.eaf_23897.mp4,train
23899,228,S011,CNGT0208.eaf_23899.mp4,train
23900,132,S011,CNGT0208.eaf_23900.mp4,train
23901,36,S011,CNGT0208.eaf_23901.mp4,train
23902,30,S011,CNGT0208.eaf_23902.mp4,train
23903,1,S011,CNGT0208.eaf_23903.mp4,train
23904,0,S011,CNGT0208.eaf_23904.mp4,train
23905,32,S011,CNGT0208.eaf_23905.mp4,train
23906,195,S011,CNGT0208.eaf_23906.mp4,train
23907,249,S011,CNGT0208.eaf_23907.mp4,train
23908,195,S011,CNGT0208.eaf_23908.mp4,train
23909,7,S011,CNGT0208.eaf_23909.mp4,train
23910,0,S011,CNGT0208.eaf_23910.mp4,train
23911,249,S011,CNGT0208.eaf_23911.mp4,train
23912,125,S011,CNGT0208.eaf_23912.mp4,train
23913,2,S011,CNGT0208.eaf_23913.mp4,train
23914,249,S011,CNGT0208.eaf_23914.mp4,train
23915,2,S011,CNGT0208.eaf_23915.mp4,train
23917,2,S011,CNGT0208.eaf_23917.mp4,train
23918,249,S011,CNGT0208.eaf_23918.mp4,train
23919,1,S011,CNGT0208.eaf_23919.mp4,train
23920,8,S011,CNGT0208.eaf_23920.mp4,train
23921,1,S011,CNGT0208.eaf_23921.mp4,train
23922,125,S011,CNGT0208.eaf_23922.mp4,train
23923,36,S011,CNGT0208.eaf_23923.mp4,train
23924,249,S011,CNGT0208.eaf_23924.mp4,train
23925,30,S011,CNGT0208.eaf_23925.mp4,train
23927,0,S011,CNGT0208.eaf_23927.mp4,train
23928,249,S011,CNGT0208.eaf_23928.mp4,train
23929,36,S011,CNGT0208.eaf_23929.mp4,train
23930,2,S011,CNGT0208.eaf_23930.mp4,train
23931,22,S011,CNGT0208.eaf_23931.mp4,train
23932,241,S011,CNGT0208.eaf_23932.mp4,train
23933,2,S011,CNGT0208.eaf_23933.mp4,train
23935,15,S011,CNGT0208.eaf_23935.mp4,train
23936,2,S011,CNGT0208.eaf_23936.mp4,train
23937,270,S011,CNGT0208.eaf_23937.mp4,train
23940,2,S011,CNGT0208.eaf_23940.mp4,train
23942,2,S011,CNGT0208.eaf_23942.mp4,train
23943,36,S011,CNGT0208.eaf_23943.mp4,train
23944,2,S011,CNGT0208.eaf_23944.mp4,train
23946,2,S011,CNGT0208.eaf_23946.mp4,train
23947,2,S011,CNGT0208.eaf_23947.mp4,train
23950,71,S011,CNGT0208.eaf_23950.mp4,train
23951,71,S011,CNGT0208.eaf_23951.mp4,train
23952,286,S011,CNGT0208.eaf_23952.mp4,train
23953,0,S011,CNGT0208.eaf_23953.mp4,train
23954,71,S011,CNGT0208.eaf_23954.mp4,train
23955,2,S011,CNGT0208.eaf_23955.mp4,train
23956,3,S011,CNGT0208.eaf_23956.mp4,train
23957,8,S011,CNGT0208.eaf_23957.mp4,train
23958,32,S011,CNGT0208.eaf_23958.mp4,train
23962,1,S011,CNGT0208.eaf_23962.mp4,train
23963,2,S011,CNGT0208.eaf_23963.mp4,train
23964,8,S011,CNGT0208.eaf_23964.mp4,train
23965,1,S011,CNGT0208.eaf_23965.mp4,train
23966,0,S011,CNGT0208.eaf_23966.mp4,train
23967,0,S011,CNGT0208.eaf_23967.mp4,train
23968,82,S011,CNGT0208.eaf_23968.mp4,train
23969,1,S011,CNGT0208.eaf_23969.mp4,train
23971,2,S011,CNGT0208.eaf_23971.mp4,train
23972,0,S011,CNGT0208.eaf_23972.mp4,train
23973,153,S011,CNGT0208.eaf_23973.mp4,train
23974,30,S011,CNGT0208.eaf_23974.mp4,train
23975,2,S011,CNGT0208.eaf_23975.mp4,train
23977,0,S011,CNGT0208.eaf_23977.mp4,train
23979,22,S011,CNGT0208.eaf_23979.mp4,train
23980,241,S011,CNGT0208.eaf_23980.mp4,train
23981,44,S011,CNGT0208.eaf_23981.mp4,train
23982,426,S011,CNGT0208.eaf_23982.mp4,train
23984,2,S011,CNGT0208.eaf_23984.mp4,train
23985,249,S011,CNGT0208.eaf_23985.mp4,train
23987,1,S011,CNGT0208.eaf_23987.mp4,train
23989,2,S011,CNGT0208.eaf_23989.mp4,train
23992,2,S011,CNGT0208.eaf_23992.mp4,train
23993,102,S011,CNGT0208.eaf_23993.mp4,train
23994,112,S011,CNGT0208.eaf_23994.mp4,train
23995,7,S011,CNGT0208.eaf_23995.mp4,train
23997,426,S011,CNGT0208.eaf_23997.mp4,train
23998,426,S011,CNGT0208.eaf_23998.mp4,train
24000,75,S011,CNGT0208.eaf_24000.mp4,train
24001,0,S011,CNGT0208.eaf_24001.mp4,train
24003,30,S011,CNGT0208.eaf_24003.mp4,train
24004,258,S011,CNGT0208.eaf_24004.mp4,train
24007,258,S011,CNGT0208.eaf_24007.mp4,train
24009,2,S011,CNGT0208.eaf_24009.mp4,train
24010,2,S011,CNGT0208.eaf_24010.mp4,train
24011,68,S011,CNGT0208.eaf_24011.mp4,train
24012,75,S011,CNGT0208.eaf_24012.mp4,train
24013,2,S011,CNGT0208.eaf_24013.mp4,train
24014,68,S011,CNGT0208.eaf_24014.mp4,train
