Id,Label,Participant,Video,Subset
9847,3,i006,CVGT_0313.eaf_9847.mp4,val
9848,1,i006,CVGT_0313.eaf_9848.mp4,val
9850,1,i006,CVGT_0313.eaf_9850.mp4,val
9851,61,i006,CVGT_0313.eaf_9851.mp4,val
9852,4,i006,CVGT_0313.eaf_9852.mp4,val
9853,121,i006,CVGT_0313.eaf_9853.mp4,val
9855,3,i006,CVGT_0313.eaf_9855.mp4,val
9856,230,i006,CVGT_0313.eaf_9856.mp4,val
9858,10,i006,CVGT_0313.eaf_9858.mp4,val
9860,3,i006,CVGT_0313.eaf_9860.mp4,val
9861,156,i006,CVGT_0313.eaf_9861.mp4,val
9862,156,i006,CVGT_0313.eaf_9862.mp4,val
9863,3,i006,CVGT_0313.eaf_9863.mp4,val
9864,100,i006,CVGT_0313.eaf_9864.mp4,val
9865,217,i006,CVGT_0313.eaf_9865.mp4,val
9866,22,i006,CVGT_0313.eaf_9866.mp4,val
9868,8,i006,CVGT_0313.eaf_9868.mp4,val
9870,3,i006,CVGT_0313.eaf_9870.mp4,val
9871,1,i006,CVGT_0313.eaf_9871.mp4,val
9877,0,i006,CVGT_0313.eaf_9877.mp4,val
9879,121,i006,CVGT_0313.eaf_9879.mp4,val
9880,3,i006,CVGT_0313.eaf_9880.mp4,val
9881,230,i006,CVGT_0313.eaf_9881.mp4,val
9883,3,i006,CVGT_0313.eaf_9883.mp4,val
9884,10,i006,CVGT_0313.eaf_9884.mp4,val
9885,17,i006,CVGT_0313.eaf_9885.mp4,val
9886,39,i006,CVGT_0313.eaf_9886.mp4,val
9887,121,i006,CVGT_0313.eaf_9887.mp4,val
9889,231,i006,CVGT_0313.eaf_9889.mp4,val
9890,1,i006,CVGT_0313.eaf_9890.mp4,val
9892,1,i006,CVGT_0313.eaf_9892.mp4,val
9893,113,i006,CVGT_0313.eaf_9893.mp4,val
9894,155,i006,CVGT_0313.eaf_9894.mp4,val
9896,44,i006,CVGT_0313.eaf_9896.mp4,val
9898,155,i006,CVGT_0313.eaf_9898.mp4,val
9900,1,i006,CVGT_0313.eaf_9900.mp4,val
9901,113,i006,CVGT_0313.eaf_9901.mp4,val
9902,9,i006,CVGT_0313.eaf_9902.mp4,val
9905,1,i006,CVGT_0313.eaf_9905.mp4,val
9906,235,i006,CVGT_0313.eaf_9906.mp4,val
9907,1,i006,CVGT_0313.eaf_9907.mp4,val
9908,203,i006,CVGT_0313.eaf_9908.mp4,val
9909,121,i006,CVGT_0313.eaf_9909.mp4,val
9911,231,i006,CVGT_0313.eaf_9911.mp4,val
9913,171,i006,CVGT_0313.eaf_9913.mp4,val
9916,39,i006,CVGT_0313.eaf_9916.mp4,val
9917,1,i006,CVGT_0313.eaf_9917.mp4,val
9918,99,i006,CVGT_0313.eaf_9918.mp4,val
9919,117,i006,CVGT_0313.eaf_9919.mp4,val
9921,26,i006,CVGT_0313.eaf_9921.mp4,val
9924,23,i006,CVGT_0313.eaf_9924.mp4,val
9925,68,i006,CVGT_0313.eaf_9925.mp4,val
9926,1,i006,CVGT_0313.eaf_9926.mp4,val
9927,113,i006,CVGT_0313.eaf_9927.mp4,val
9928,0,i006,CVGT_0313.eaf_9928.mp4,val
9929,155,i006,CVGT_0313.eaf_9929.mp4,val
9932,4,i006,CVGT_0313.eaf_9932.mp4,val
9934,4,i006,CVGT_0313.eaf_9934.mp4,val
9935,3,i006,CVGT_0313.eaf_9935.mp4,val
9936,1,i006,CVGT_0313.eaf_9936.mp4,val
9937,67,i006,CVGT_0313.eaf_9937.mp4,val
9938,230,i006,CVGT_0313.eaf_9938.mp4,val
9940,1,i006,CVGT_0313.eaf_9940.mp4,val
9941,0,i006,CVGT_0313.eaf_9941.mp4,val
9943,3,i006,CVGT_0313.eaf_9943.mp4,val
9944,4,i006,CVGT_0313.eaf_9944.mp4,val
9946,24,i006,CVGT_0313.eaf_9946.mp4,val
9947,9,i006,CVGT_0313.eaf_9947.mp4,val
9950,113,i006,CVGT_0313.eaf_9950.mp4,val
9951,1,i006,CVGT_0313.eaf_9951.mp4,val
9952,20,i006,CVGT_0313.eaf_9952.mp4,val
9953,199,i006,CVGT_0313.eaf_9953.mp4,val
9954,1,i006,CVGT_0313.eaf_9954.mp4,val
9955,26,i006,CVGT_0313.eaf_9955.mp4,val
9956,78,i006,CVGT_0313.eaf_9956.mp4,val
9958,263,i006,CVGT_0313.eaf_9958.mp4,val
9959,1,i006,CVGT_0313.eaf_9959.mp4,val
9961,18,i006,CVGT_0313.eaf_9961.mp4,val
9962,29,i006,CVGT_0313.eaf_9962.mp4,val
9963,230,i006,CVGT_0313.eaf_9963.mp4,val
9964,67,i006,CVGT_0313.eaf_9964.mp4,val
9965,154,i006,CVGT_0313.eaf_9965.mp4,val
9966,37,i006,CVGT_0313.eaf_9966.mp4,val
9967,18,i006,CVGT_0313.eaf_9967.mp4,val
9970,0,i006,CVGT_0313.eaf_9970.mp4,val
9973,1,i006,CVGT_0313.eaf_9973.mp4,val
9974,39,i006,CVGT_0313.eaf_9974.mp4,val
9977,231,i006,CVGT_0313.eaf_9977.mp4,val
9978,84,i006,CVGT_0313.eaf_9978.mp4,val
9980,39,i006,CVGT_0313.eaf_9980.mp4,val
9981,1,i006,CVGT_0313.eaf_9981.mp4,val
9982,47,i006,CVGT_0313.eaf_9982.mp4,val
9983,84,i006,CVGT_0313.eaf_9983.mp4,val
9984,238,i006,CVGT_0313.eaf_9984.mp4,val
9987,0,i006,CVGT_0313.eaf_9987.mp4,val
9988,36,i006,CVGT_0313.eaf_9988.mp4,val
9990,8,i006,CVGT_0313.eaf_9990.mp4,val
9991,117,i006,CVGT_0313.eaf_9991.mp4,val
9997,13,i006,CVGT_0313.eaf_9997.mp4,val
9998,2,i006,CVGT_0313.eaf_9998.mp4,val
10001,255,i006,CVGT_0313.eaf_10001.mp4,val
10004,13,i006,CVGT_0313.eaf_10004.mp4,val
10006,255,i006,CVGT_0313.eaf_10006.mp4,val
10007,53,i006,CVGT_0313.eaf_10007.mp4,val
10010,149,i006,CVGT_0313.eaf_10010.mp4,val
10012,149,i006,CVGT_0313.eaf_10012.mp4,val
10013,13,i006,CVGT_0313.eaf_10013.mp4,val
10014,272,i006,CVGT_0313.eaf_10014.mp4,val
10015,172,i006,CVGT_0313.eaf_10015.mp4,val
10016,37,i006,CVGT_0313.eaf_10016.mp4,val
10017,272,i006,CVGT_0313.eaf_10017.mp4,val
10018,172,i006,CVGT_0313.eaf_10018.mp4,val
10019,13,i006,CVGT_0313.eaf_10019.mp4,val
10020,1,i006,CVGT_0313.eaf_10020.mp4,val
10022,44,i006,CVGT_0313.eaf_10022.mp4,val
10023,8,i006,CVGT_0313.eaf_10023.mp4,val
10025,44,i006,CVGT_0313.eaf_10025.mp4,val
10026,8,i006,CVGT_0313.eaf_10026.mp4,val
10028,44,i006,CVGT_0313.eaf_10028.mp4,val
10029,9,i006,CVGT_0313.eaf_10029.mp4,val
10031,9,i006,CVGT_0313.eaf_10031.mp4,val
10032,8,i006,CVGT_0313.eaf_10032.mp4,val
10033,2,i006,CVGT_0313.eaf_10033.mp4,val
10035,7,i006,CVGT_0313.eaf_10035.mp4,val
10037,3,i006,CVGT_0313.eaf_10037.mp4,val
10039,5,i006,CVGT_0313.eaf_10039.mp4,val
10043,5,i006,CVGT_0313.eaf_10043.mp4,val
10044,68,i006,CVGT_0313.eaf_10044.mp4,val
10045,23,i006,CVGT_0313.eaf_10045.mp4,val
10046,10,i006,CVGT_0313.eaf_10046.mp4,val
10048,12,i006,CVGT_0313.eaf_10048.mp4,val
10052,8,i006,CVGT_0313.eaf_10052.mp4,val
10056,4,i006,CVGT_0313.eaf_10056.mp4,val
10058,155,i006,CVGT_0313.eaf_10058.mp4,val
10061,38,i006,CVGT_0313.eaf_10061.mp4,val
10065,26,i006,CVGT_0313.eaf_10065.mp4,val
10073,33,i006,CVGT_0313.eaf_10073.mp4,val
10074,8,i006,CVGT_0313.eaf_10074.mp4,val
10076,38,i006,CVGT_0313.eaf_10076.mp4,val
10077,48,i006,CVGT_0313.eaf_10077.mp4,val
10079,33,i006,CVGT_0313.eaf_10079.mp4,val
10080,8,i006,CVGT_0313.eaf_10080.mp4,val
10082,26,i005,CVGT_0313.eaf_10082.mp4,train
10086,5,i005,CVGT_0313.eaf_10086.mp4,train
10088,3,i005,CVGT_0313.eaf_10088.mp4,train
10091,158,i005,CVGT_0313.eaf_10091.mp4,train
10092,5,i005,CVGT_0313.eaf_10092.mp4,train
10094,2,i005,CVGT_0313.eaf_10094.mp4,train
10097,5,i005,CVGT_0313.eaf_10097.mp4,train
10098,33,i005,CVGT_0313.eaf_10098.mp4,train
10100,2,i005,CVGT_0313.eaf_10100.mp4,train
10101,46,i005,CVGT_0313.eaf_10101.mp4,train
10102,3,i005,CVGT_0313.eaf_10102.mp4,train
10103,1,i005,CVGT_0313.eaf_10103.mp4,train
10104,150,i005,CVGT_0313.eaf_10104.mp4,train
10105,2,i005,CVGT_0313.eaf_10105.mp4,train
10109,5,i005,CVGT_0313.eaf_10109.mp4,train
10110,279,i005,CVGT_0313.eaf_10110.mp4,train
10111,159,i005,CVGT_0313.eaf_10111.mp4,train
10112,156,i005,CVGT_0313.eaf_10112.mp4,train
10113,22,i005,CVGT_0313.eaf_10113.mp4,train
10114,109,i005,CVGT_0313.eaf_10114.mp4,train
10117,5,i005,CVGT_0313.eaf_10117.mp4,train
10118,149,i005,CVGT_0313.eaf_10118.mp4,train
10119,191,i005,CVGT_0313.eaf_10119.mp4,train
10120,149,i005,CVGT_0313.eaf_10120.mp4,train
10121,5,i005,CVGT_0313.eaf_10121.mp4,train
10122,191,i005,CVGT_0313.eaf_10122.mp4,train
10123,149,i005,CVGT_0313.eaf_10123.mp4,train
10124,2,i005,CVGT_0313.eaf_10124.mp4,train
10126,2,i005,CVGT_0313.eaf_10126.mp4,train
10128,2,i005,CVGT_0313.eaf_10128.mp4,train
10129,286,i005,CVGT_0313.eaf_10129.mp4,train
10131,9,i005,CVGT_0313.eaf_10131.mp4,train
10134,9,i005,CVGT_0313.eaf_10134.mp4,train
10137,4,i005,CVGT_0313.eaf_10137.mp4,train
10141,34,i005,CVGT_0313.eaf_10141.mp4,train
10142,26,i005,CVGT_0313.eaf_10142.mp4,train
10143,35,i005,CVGT_0313.eaf_10143.mp4,train
10145,121,i005,CVGT_0313.eaf_10145.mp4,train
10149,35,i005,CVGT_0313.eaf_10149.mp4,train
10151,35,i005,CVGT_0313.eaf_10151.mp4,train
10155,10,i005,CVGT_0313.eaf_10155.mp4,train
10157,214,i005,CVGT_0313.eaf_10157.mp4,train
10159,246,i005,CVGT_0313.eaf_10159.mp4,train
10165,78,i005,CVGT_0313.eaf_10165.mp4,train
10166,2,i005,CVGT_0313.eaf_10166.mp4,train
10167,78,i005,CVGT_0313.eaf_10167.mp4,train
10169,5,i005,CVGT_0313.eaf_10169.mp4,train
10172,2,i005,CVGT_0313.eaf_10172.mp4,train
10174,42,i005,CVGT_0313.eaf_10174.mp4,train
10182,10,i005,CVGT_0313.eaf_10182.mp4,train
10184,1,i005,CVGT_0313.eaf_10184.mp4,train
10185,39,i005,CVGT_0313.eaf_10185.mp4,train
10186,0,i005,CVGT_0313.eaf_10186.mp4,train
10188,70,i005,CVGT_0313.eaf_10188.mp4,train
10189,275,i005,CVGT_0313.eaf_10189.mp4,train
10190,181,i005,CVGT_0313.eaf_10190.mp4,train
10194,27,i005,CVGT_0313.eaf_10194.mp4,train
10195,224,i005,CVGT_0313.eaf_10195.mp4,train
10197,158,i005,CVGT_0313.eaf_10197.mp4,train
10200,16,i005,CVGT_0313.eaf_10200.mp4,train
10204,2,i005,CVGT_0313.eaf_10204.mp4,train
10211,4,i005,CVGT_0313.eaf_10211.mp4,train
10212,37,i005,CVGT_0313.eaf_10212.mp4,train
10214,113,i005,CVGT_0313.eaf_10214.mp4,train
10217,0,i005,CVGT_0313.eaf_10217.mp4,train
10219,10,i005,CVGT_0313.eaf_10219.mp4,train
10220,9,i005,CVGT_0313.eaf_10220.mp4,train
10221,4,i005,CVGT_0313.eaf_10221.mp4,train
10223,91,i005,CVGT_0313.eaf_10223.mp4,train
10224,157,i005,CVGT_0313.eaf_10224.mp4,train
10227,10,i005,CVGT_0313.eaf_10227.mp4,train
10230,0,i005,CVGT_0313.eaf_10230.mp4,train
10231,129,i005,CVGT_0313.eaf_10231.mp4,train
10236,0,i005,CVGT_0313.eaf_10236.mp4,train
10238,158,i005,CVGT_0313.eaf_10238.mp4,train
10239,2,i005,CVGT_0313.eaf_10239.mp4,train
10241,183,i005,CVGT_0313.eaf_10241.mp4,train
10242,10,i005,CVGT_0313.eaf_10242.mp4,train
10243,155,i005,CVGT_0313.eaf_10243.mp4,train
10246,2,i005,CVGT_0313.eaf_10246.mp4,train
10251,7,i005,CVGT_0313.eaf_10251.mp4,train
10252,154,i005,CVGT_0313.eaf_10252.mp4,train
10253,181,i005,CVGT_0313.eaf_10253.mp4,train
10254,1,i005,CVGT_0313.eaf_10254.mp4,train
10260,3,i005,CVGT_0313.eaf_10260.mp4,train
10262,3,i005,CVGT_0313.eaf_10262.mp4,train
10265,100,i005,CVGT_0313.eaf_10265.mp4,train
10266,72,i005,CVGT_0313.eaf_10266.mp4,train
10267,0,i005,CVGT_0313.eaf_10267.mp4,train
10268,7,i005,CVGT_0313.eaf_10268.mp4,train
10269,153,i005,CVGT_0313.eaf_10269.mp4,train
10272,0,i005,CVGT_0313.eaf_10272.mp4,train
10273,153,i005,CVGT_0313.eaf_10273.mp4,train
10275,206,i005,CVGT_0313.eaf_10275.mp4,train
10278,183,i005,CVGT_0313.eaf_10278.mp4,train
10281,246,i005,CVGT_0313.eaf_10281.mp4,train
10282,65,i005,CVGT_0313.eaf_10282.mp4,train
10283,72,i005,CVGT_0313.eaf_10283.mp4,train
10285,246,i005,CVGT_0313.eaf_10285.mp4,train
10286,0,i005,CVGT_0313.eaf_10286.mp4,train
10287,9,i005,CVGT_0313.eaf_10287.mp4,train
10293,4,i005,CVGT_0313.eaf_10293.mp4,train
10295,9,i005,CVGT_0313.eaf_10295.mp4,train
10296,4,i005,CVGT_0313.eaf_10296.mp4,train
10298,166,i005,CVGT_0313.eaf_10298.mp4,train
10299,107,i005,CVGT_0313.eaf_10299.mp4,train
10302,2,i005,CVGT_0313.eaf_10302.mp4,train
10305,11,i005,CVGT_0313.eaf_10305.mp4,train
10306,2,i005,CVGT_0313.eaf_10306.mp4,train
10307,3,i005,CVGT_0313.eaf_10307.mp4,train
10309,1,i005,CVGT_0313.eaf_10309.mp4,train
10310,10,i005,CVGT_0313.eaf_10310.mp4,train
10314,75,i005,CVGT_0313.eaf_10314.mp4,train
10316,78,i005,CVGT_0313.eaf_10316.mp4,train
10317,2,i005,CVGT_0313.eaf_10317.mp4,train
10318,42,i005,CVGT_0313.eaf_10318.mp4,train
10322,94,i005,CVGT_0313.eaf_10322.mp4,train
10325,160,i005,CVGT_0313.eaf_10325.mp4,train
10327,16,i005,CVGT_0313.eaf_10327.mp4,train
10329,188,i005,CVGT_0313.eaf_10329.mp4,train
10331,158,i005,CVGT_0313.eaf_10331.mp4,train
10334,1,i005,CVGT_0313.eaf_10334.mp4,train
10337,3,i005,CVGT_0313.eaf_10337.mp4,train
10343,75,i005,CVGT_0313.eaf_10343.mp4,train
10345,7,i005,CVGT_0313.eaf_10345.mp4,train
10348,72,i005,CVGT_0313.eaf_10348.mp4,train
10349,0,i005,CVGT_0313.eaf_10349.mp4,train
10352,24,i005,CVGT_0313.eaf_10352.mp4,train
10353,72,i005,CVGT_0313.eaf_10353.mp4,train
10354,42,i005,CVGT_0313.eaf_10354.mp4,train
10355,91,i005,CVGT_0313.eaf_10355.mp4,train
10357,2,i005,CVGT_0313.eaf_10357.mp4,train
10358,77,i005,CVGT_0313.eaf_10358.mp4,train
10360,2,i005,CVGT_0313.eaf_10360.mp4,train
10361,72,i005,CVGT_0313.eaf_10361.mp4,train
10363,42,i005,CVGT_0313.eaf_10363.mp4,train
10365,3,i005,CVGT_0313.eaf_10365.mp4,train
10367,1,i005,CVGT_0313.eaf_10367.mp4,train
10368,3,i005,CVGT_0313.eaf_10368.mp4,train
10376,1,i005,CVGT_0313.eaf_10376.mp4,train
10378,1,i005,CVGT_0313.eaf_10378.mp4,train
10380,1,i005,CVGT_0313.eaf_10380.mp4,train
10381,37,i005,CVGT_0313.eaf_10381.mp4,train
10382,111,i005,CVGT_0313.eaf_10382.mp4,train
10383,69,i005,CVGT_0313.eaf_10383.mp4,train
10384,92,i005,CVGT_0313.eaf_10384.mp4,train
10385,188,i005,CVGT_0313.eaf_10385.mp4,train
10388,42,i005,CVGT_0313.eaf_10388.mp4,train
10389,7,i005,CVGT_0313.eaf_10389.mp4,train
10390,2,i005,CVGT_0313.eaf_10390.mp4,train
10393,0,i005,CVGT_0313.eaf_10393.mp4,train
10397,166,i005,CVGT_0313.eaf_10397.mp4,train
10398,43,i005,CVGT_0313.eaf_10398.mp4,train
10400,43,i005,CVGT_0313.eaf_10400.mp4,train
10401,2,i005,CVGT_0313.eaf_10401.mp4,train
10405,2,i005,CVGT_0313.eaf_10405.mp4,train
10406,1,i005,CVGT_0313.eaf_10406.mp4,train
10408,1,i005,CVGT_0313.eaf_10408.mp4,train
10409,37,i005,CVGT_0313.eaf_10409.mp4,train
10410,43,i005,CVGT_0313.eaf_10410.mp4,train
10417,11,i005,CVGT_0313.eaf_10417.mp4,train
10421,0,i005,CVGT_0313.eaf_10421.mp4,train
10423,159,i005,CVGT_0313.eaf_10423.mp4,train
10424,4,i005,CVGT_0313.eaf_10424.mp4,train
10426,91,i005,CVGT_0313.eaf_10426.mp4,train
10427,255,i005,CVGT_0313.eaf_10427.mp4,train
10429,17,i005,CVGT_0313.eaf_10429.mp4,train
10431,29,i005,CVGT_0313.eaf_10431.mp4,train
10434,53,i005,CVGT_0313.eaf_10434.mp4,train
10435,1,i005,CVGT_0313.eaf_10435.mp4,train
10437,1,i005,CVGT_0313.eaf_10437.mp4,train
10440,4,i005,CVGT_0313.eaf_10440.mp4,train
10444,23,i005,CVGT_0313.eaf_10444.mp4,train
10446,171,i005,CVGT_0313.eaf_10446.mp4,train
10449,37,i005,CVGT_0313.eaf_10449.mp4,train
10450,16,i005,CVGT_0313.eaf_10450.mp4,train
10455,286,i005,CVGT_0313.eaf_10455.mp4,train
10456,286,i005,CVGT_0313.eaf_10456.mp4,train
10457,166,i005,CVGT_0313.eaf_10457.mp4,train
10458,1,i005,CVGT_0313.eaf_10458.mp4,train
10460,84,i005,CVGT_0313.eaf_10460.mp4,train
10462,286,i005,CVGT_0313.eaf_10462.mp4,train
10463,0,i005,CVGT_0313.eaf_10463.mp4,train
10464,23,i005,CVGT_0313.eaf_10464.mp4,train
10465,0,i005,CVGT_0313.eaf_10465.mp4,train
10466,0,i005,CVGT_0313.eaf_10466.mp4,train
10467,71,i005,CVGT_0313.eaf_10467.mp4,train
10468,248,i005,CVGT_0313.eaf_10468.mp4,train
10469,0,i005,CVGT_0313.eaf_10469.mp4,train
10470,0,i005,CVGT_0313.eaf_10470.mp4,train
10471,0,i005,CVGT_0313.eaf_10471.mp4,train
10472,44,i005,CVGT_0313.eaf_10472.mp4,train
10474,37,i005,CVGT_0313.eaf_10474.mp4,train
10475,1,i005,CVGT_0313.eaf_10475.mp4,train
10478,42,i005,CVGT_0313.eaf_10478.mp4,train
10481,94,i005,CVGT_0313.eaf_10481.mp4,train
10483,41,i005,CVGT_0313.eaf_10483.mp4,train
10484,39,i005,CVGT_0313.eaf_10484.mp4,train
10486,41,i005,CVGT_0313.eaf_10486.mp4,train
10487,2,i005,CVGT_0313.eaf_10487.mp4,train
10488,41,i005,CVGT_0313.eaf_10488.mp4,train
10489,290,i005,CVGT_0313.eaf_10489.mp4,train
10491,68,i005,CVGT_0313.eaf_10491.mp4,train
10492,18,i005,CVGT_0313.eaf_10492.mp4,train
10496,2,i005,CVGT_0313.eaf_10496.mp4,train
10497,156,i005,CVGT_0313.eaf_10497.mp4,train
10498,111,i005,CVGT_0313.eaf_10498.mp4,train
10499,107,i005,CVGT_0313.eaf_10499.mp4,train
10501,2,i005,CVGT_0313.eaf_10501.mp4,train
10502,121,i005,CVGT_0313.eaf_10502.mp4,train
10504,11,i005,CVGT_0313.eaf_10504.mp4,train
10508,158,i005,CVGT_0313.eaf_10508.mp4,train
10511,99,i005,CVGT_0313.eaf_10511.mp4,train
10512,231,i005,CVGT_0313.eaf_10512.mp4,train
10513,112,i005,CVGT_0313.eaf_10513.mp4,train
10519,0,i005,CVGT_0313.eaf_10519.mp4,train
10521,0,i005,CVGT_0313.eaf_10521.mp4,train
10522,3,i005,CVGT_0313.eaf_10522.mp4,train
10524,10,i005,CVGT_0313.eaf_10524.mp4,train
10525,204,i005,CVGT_0313.eaf_10525.mp4,train
10527,22,i005,CVGT_0313.eaf_10527.mp4,train
10529,100,i005,CVGT_0313.eaf_10529.mp4,train
10534,47,i005,CVGT_0313.eaf_10534.mp4,train
10537,47,i005,CVGT_0313.eaf_10537.mp4,train
10538,47,i005,CVGT_0313.eaf_10538.mp4,train
10539,17,i005,CVGT_0313.eaf_10539.mp4,train
10543,244,i005,CVGT_0313.eaf_10543.mp4,train
10545,17,i005,CVGT_0313.eaf_10545.mp4,train
10549,48,i005,CVGT_0313.eaf_10549.mp4,train
10550,3,i005,CVGT_0313.eaf_10550.mp4,train
10551,4,i005,CVGT_0313.eaf_10551.mp4,train
10552,100,i005,CVGT_0313.eaf_10552.mp4,train
10554,10,i005,CVGT_0313.eaf_10554.mp4,train
10556,10,i005,CVGT_0313.eaf_10556.mp4,train
10557,4,i005,CVGT_0313.eaf_10557.mp4,train
10558,35,i005,CVGT_0313.eaf_10558.mp4,train
10560,0,i005,CVGT_0313.eaf_10560.mp4,train
10564,0,i005,CVGT_0313.eaf_10564.mp4,train
10565,4,i005,CVGT_0313.eaf_10565.mp4,train
10566,35,i005,CVGT_0313.eaf_10566.mp4,train
10567,1,i005,CVGT_0313.eaf_10567.mp4,train
10568,35,i005,CVGT_0313.eaf_10568.mp4,train
10569,29,i005,CVGT_0313.eaf_10569.mp4,train
10570,84,i005,CVGT_0313.eaf_10570.mp4,train
10571,35,i005,CVGT_0313.eaf_10571.mp4,train
10573,12,i005,CVGT_0313.eaf_10573.mp4,train
10575,12,i005,CVGT_0313.eaf_10575.mp4,train
10579,203,i005,CVGT_0313.eaf_10579.mp4,train
10581,154,i005,CVGT_0313.eaf_10581.mp4,train
10585,255,i005,CVGT_0313.eaf_10585.mp4,train
10586,17,i005,CVGT_0313.eaf_10586.mp4,train
10589,237,i005,CVGT_0313.eaf_10589.mp4,train
10590,237,i005,CVGT_0313.eaf_10590.mp4,train
10591,237,i005,CVGT_0313.eaf_10591.mp4,train
10592,237,i005,CVGT_0313.eaf_10592.mp4,train
10595,12,i005,CVGT_0313.eaf_10595.mp4,train
10598,159,i005,CVGT_0313.eaf_10598.mp4,train
10599,1,i005,CVGT_0313.eaf_10599.mp4,train
10601,1,i005,CVGT_0313.eaf_10601.mp4,train
10604,1,i005,CVGT_0313.eaf_10604.mp4,train
10605,1,i005,CVGT_0313.eaf_10605.mp4,train
10610,47,i005,CVGT_0313.eaf_10610.mp4,train
10614,12,i005,CVGT_0313.eaf_10614.mp4,train
10617,44,i005,CVGT_0313.eaf_10617.mp4,train
10618,1,i005,CVGT_0313.eaf_10618.mp4,train
10623,121,i005,CVGT_0313.eaf_10623.mp4,train
10625,29,i005,CVGT_0313.eaf_10625.mp4,train
10626,121,i005,CVGT_0313.eaf_10626.mp4,train
10629,165,i005,CVGT_0313.eaf_10629.mp4,train
10631,38,i005,CVGT_0313.eaf_10631.mp4,train
10632,7,i005,CVGT_0313.eaf_10632.mp4,train
10633,60,i005,CVGT_0313.eaf_10633.mp4,train
10636,111,i005,CVGT_0313.eaf_10636.mp4,train
10637,65,i005,CVGT_0313.eaf_10637.mp4,train
10639,23,i005,CVGT_0313.eaf_10639.mp4,train
10640,129,i005,CVGT_0313.eaf_10640.mp4,train
10641,3,i005,CVGT_0313.eaf_10641.mp4,train
10644,99,i005,CVGT_0313.eaf_10644.mp4,train
10645,0,i005,CVGT_0313.eaf_10645.mp4,train
10646,41,i005,CVGT_0313.eaf_10646.mp4,train
10647,22,i005,CVGT_0313.eaf_10647.mp4,train
10649,41,i005,CVGT_0313.eaf_10649.mp4,train
10650,22,i005,CVGT_0313.eaf_10650.mp4,train
10653,4,i005,CVGT_0313.eaf_10653.mp4,train
10654,20,i005,CVGT_0313.eaf_10654.mp4,train
10655,228,i005,CVGT_0313.eaf_10655.mp4,train
10657,7,i005,CVGT_0313.eaf_10657.mp4,train
10658,68,i005,CVGT_0313.eaf_10658.mp4,train
10659,0,i005,CVGT_0313.eaf_10659.mp4,train
10660,28,i005,CVGT_0313.eaf_10660.mp4,train
10661,0,i005,CVGT_0313.eaf_10661.mp4,train
10662,0,i005,CVGT_0313.eaf_10662.mp4,train
10665,0,i005,CVGT_0313.eaf_10665.mp4,train
10667,70,i005,CVGT_0313.eaf_10667.mp4,train
10670,70,i005,CVGT_0313.eaf_10670.mp4,train
10671,3,i005,CVGT_0313.eaf_10671.mp4,train
10677,70,i005,CVGT_0313.eaf_10677.mp4,train
10682,0,i005,CVGT_0313.eaf_10682.mp4,train
10683,70,i005,CVGT_0313.eaf_10683.mp4,train
10687,42,i005,CVGT_0313.eaf_10687.mp4,train
10688,107,i005,CVGT_0313.eaf_10688.mp4,train
10690,52,i005,CVGT_0313.eaf_10690.mp4,train
10691,0,i005,CVGT_0313.eaf_10691.mp4,train
10695,0,i005,CVGT_0313.eaf_10695.mp4,train
10696,203,i005,CVGT_0313.eaf_10696.mp4,train
10698,0,i005,CVGT_0313.eaf_10698.mp4,train
10699,56,i005,CVGT_0313.eaf_10699.mp4,train
10700,62,i005,CVGT_0313.eaf_10700.mp4,train
10701,0,i005,CVGT_0313.eaf_10701.mp4,train
10702,12,i005,CVGT_0313.eaf_10702.mp4,train
10705,47,i005,CVGT_0313.eaf_10705.mp4,train
10708,10,i005,CVGT_0313.eaf_10708.mp4,train
10709,84,i005,CVGT_0313.eaf_10709.mp4,train
10714,0,i005,CVGT_0313.eaf_10714.mp4,train
10715,5,i005,CVGT_0313.eaf_10715.mp4,train
10716,35,i005,CVGT_0313.eaf_10716.mp4,train
10718,10,i005,CVGT_0313.eaf_10718.mp4,train
10719,42,i005,CVGT_0313.eaf_10719.mp4,train
10722,69,i005,CVGT_0313.eaf_10722.mp4,train
10723,35,i005,CVGT_0313.eaf_10723.mp4,train
10724,60,i005,CVGT_0313.eaf_10724.mp4,train
10727,39,i005,CVGT_0313.eaf_10727.mp4,train
10731,47,i005,CVGT_0313.eaf_10731.mp4,train
10737,215,i005,CVGT_0313.eaf_10737.mp4,train
10738,56,i005,CVGT_0313.eaf_10738.mp4,train
10739,1,i005,CVGT_0313.eaf_10739.mp4,train
10740,3,i005,CVGT_0313.eaf_10740.mp4,train
10741,21,i005,CVGT_0313.eaf_10741.mp4,train
10744,0,i005,CVGT_0313.eaf_10744.mp4,train
10745,44,i005,CVGT_0313.eaf_10745.mp4,train
10746,21,i005,CVGT_0313.eaf_10746.mp4,train
10747,0,i005,CVGT_0313.eaf_10747.mp4,train
10748,0,i005,CVGT_0313.eaf_10748.mp4,train
10749,44,i005,CVGT_0313.eaf_10749.mp4,train
10750,21,i005,CVGT_0313.eaf_10750.mp4,train
10751,0,i005,CVGT_0313.eaf_10751.mp4,train
10753,12,i005,CVGT_0313.eaf_10753.mp4,train
10755,4,i005,CVGT_0313.eaf_10755.mp4,train
10756,37,i005,CVGT_0313.eaf_10756.mp4,train
10757,18,i005,CVGT_0313.eaf_10757.mp4,train
